"StartTime","EndTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5."
2015-07-15 19:34:02,2015-08-29 18:13:53,11.96,11.96,11.96,51.32,51.32,51.32
2015-08-30 03:56:02,2015-08-30 03:56:02,12.8890822729686,8.12689710116322,18.1812519967178,52.0417055571119,46.9825206816408,57.0623101461384
2015-08-30 18:28:53,2015-08-30 18:28:53,11.6890750517211,6.60118439257461,16.8971833467716,53.0556873126012,46.7743883112375,59.3102265440597
2015-08-31 03:56:06,2015-08-31 03:56:06,13.0988248828287,7.1968775644449,18.9741299520076,52.8046506781273,46.3967614742524,59.0785245670824
2015-08-31 18:13:53,2015-08-31 18:13:53,12.7456474029451,7.10043259133433,18.3436048062484,50.9777552534825,43.2118387521591,58.2199864414345
2015-09-01 04:10:49,2015-09-01 04:10:49,12.2601402314684,6.61210736970149,18.3967739051966,50.0671179301501,41.54251067035,57.9064723375875
2015-09-01 17:58:53,2015-09-01 17:58:53,14.4163298025092,8.61495942193606,19.8372281962142,48.9360221284005,41.4569220879743,56.787898030071
2015-09-02 04:11:06,2015-09-02 04:11:06,13.2773697740684,8.54297531655058,18.9367032534291,48.2791119085531,41.3282862243367,56.3345356591163
2015-09-02 17:53:53,2015-09-02 17:53:53,13.413329122342,6.77284649082888,19.4521631309254,47.2779421123738,38.9503013718967,55.8345052609355
2015-09-03 04:36:02,2015-09-03 04:36:02,9.07803914903998,3.26439901556187,15.9636131756831,47.2511512181978,38.3671270446127,55.5432825278769
2015-09-03 18:13:53,2015-09-03 18:13:53,9.47122431083057,3.52401108538151,14.5737337302148,48.0836916894645,39.6829924754058,55.6469992128003
2015-09-04 04:31:06,2015-09-04 04:31:06,8.76929986920489,3.36446899338404,14.2281896009831,48.5668649730235,40.217893249623,56.3753619790881
2015-09-04 18:13:53,2015-09-04 18:13:53,9.41109364239255,3.59518415019985,14.1986048326196,48.9888671529059,41.7194834724586,56.1712307906742
2015-09-05 04:36:06,2015-09-05 04:36:06,8.34289596883118,3.15157572900441,15.1001180362582,49.3179052874138,41.5028566730073,56.0224932465888
2015-09-05 18:03:53,2015-09-05 18:03:53,10.917971229381,4.53821448237848,16.0558300941555,49.6867106426892,41.7172878729212,56.9927127774804
2015-09-06 04:31:06,2015-09-06 04:31:06,8.92161486375954,3.86812004011576,14.6853589081149,50.1818895650096,41.7473734810278,57.4437558237115
2015-09-06 18:18:57,2015-09-06 18:18:57,8.1468729690186,2.05841970276273,13.1587936089216,50.8010500573343,42.9291196396061,58.0425883131569
2015-09-07 04:36:02,2015-09-07 04:36:02,7.36738560008784,2.12804451175303,12.8016224181879,50.7245539317565,42.4697288792595,59.0066208723026
2015-09-07 18:23:57,2015-09-07 18:23:57,6.20679200694731,0.8943192346762,11.2711769507628,50.2580875430705,41.8459666998163,58.6685316828012
2015-09-08 04:46:02,2015-09-08 04:46:02,5.98380998139554,0.742196378628019,11.5083524061337,49.4924109277024,41.0020478109752,58.661367921056
2015-09-08 18:14:03,2015-09-08 18:14:03,5.73678265739974,-0.902678052848617,11.1537713014648,47.6729815016545,39.1880870226055,56.1911521346456
2015-09-09 05:15:50,2015-09-09 05:15:50,1.70136805533154,-3.55316778200202,8.32607972272851,46.7323356987085,38.1784511186943,55.3312973123144
2015-09-09 18:19:06,2015-09-09 18:19:06,4.09521072230277,-1.58985630527559,9.15267514810149,46.0160233076375,36.7099824255011,55.4804463478185
2015-09-10 05:06:06,2015-09-10 05:06:06,3.17150637490822,-1.07676059534829,9.21362953946869,45.8810883538119,36.1278915425327,54.9480235128315
2015-09-10 18:14:03,2015-09-10 18:14:03,4.60208026312188,-0.991996364715595,9.32286852209482,45.856988986034,36.2754381726361,53.9949143697113
2015-09-11 05:05:49,2015-09-11 05:05:49,3.79433560094331,-0.512927481829796,9.12590664754535,45.191081294058,36.616275131412,53.2994655721936
2015-09-11 18:13:53,2015-09-11 18:13:53,4.2095607512255,-1.24264144430929,8.22042513123688,44.1867520586989,36.9188500258113,51.1563909656053
2015-09-12 05:06:00,2015-09-21 17:59:00,4.56122899109264,3.38558635664586,5.61244139618914,42.9717764396212,38.1258250617021,47.6807571288829
2015-09-22 05:15:56,2015-09-22 05:15:56,3.9639965388384,0.466795503532869,9.05015138676637,45.5048992169061,36.567942538294,54.5634861404507
2015-09-22 18:03:53,2015-09-22 18:03:53,3.30540389609018,-1.25168201428643,6.78079184093104,48.5182063214282,37.0359103283844,59.491883408141
2015-09-23 05:06:06,2015-09-23 05:06:06,5.91216734425642,2.45661796691718,11.3586918197651,49.2953642471438,36.5207001114438,60.6182782148881
2015-09-23 17:38:57,2015-09-23 17:38:57,8.17981386058541,2.37366002774866,12.6957211192815,49.1169796951627,35.8702705502433,62.43088014299
2015-09-24 05:00:59,2015-09-24 05:00:59,8.68435365187219,4.0617861363241,15.0484102911647,48.4359990442677,35.6586904904423,62.5571369009186
2015-09-24 17:13:53,2015-09-24 17:13:53,13.1272232773734,7.39537319807874,18.1271666394101,47.7010548327251,35.2567377086126,62.6737735969729
2015-09-25 04:55:59,2015-09-25 04:55:59,10.8757992966463,6.23438716631778,17.2215927028417,47.4006634457813,33.7791801915664,62.3046113655367
2015-09-25 17:14:08,2015-09-25 17:14:08,12.100366535606,5.86010484417937,16.833944155133,46.6880928841425,33.1167985570515,61.8807981480366
2015-09-26 05:05:51,2015-09-26 05:05:51,9.43775586137018,4.86258334592288,16.213075408903,45.9799596051857,31.3607348649618,60.4703456338768
