"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2015-08-04 18:53:53,2015-08-05 03:26:06,13.7886157980357,3.21321836988087,13.7091139704433,7.54739761927183,20.4769263089937,50.0180813326456,2.47660459490827,50.1013523031905,45.2592628762554,54.5918156966594
2015-08-05 03:26:06,2015-08-05 19:18:53,12.5685839882063,4.42182324562966,12.5821045921314,4.2645102591398,21.5291173180889,51.2647968684706,3.04467346553631,51.3315303019199,45.2460164503533,57.5069538809208
2015-08-05 19:18:53,2015-08-06 03:11:06,12.7142082008907,3.09269771919074,12.6837493154922,7.02138907667341,18.9155757364768,52.5631114199047,2.15636364200299,52.6229027763025,48.5432044399498,56.8120072201884
2015-08-06 03:11:06,2015-08-06 19:23:53,11.8588283183666,4.65289680113596,11.9230001584024,2.53779446977473,20.9626508705554,52.7381955826298,2.72239411712604,52.8708462682262,47.2286783310711,58.024638110188
2015-08-06 19:23:53,2015-08-07 03:21:02,11.7091306647666,3.13670815612199,11.6951482495595,5.66014151235591,17.7565199124061,52.9195516849339,2.45498847831335,53.0467586678928,47.8665845751097,57.6685673551263
2015-08-07 03:21:02,2015-08-07 19:03:53,13.4260177056056,4.34579574604628,13.2193461511685,5.10401106888456,22.4451639666235,52.7958876429641,3.05680912212337,52.8823801662081,46.9703937312639,58.4954713433751
2015-08-07 19:03:53,2015-08-08 03:16:00,13.6893025054651,3.66056215445732,13.5378911424749,7.2910417457617,21.496376544482,52.7890841410007,2.45245818119432,52.8139850372495,47.970770728788,57.7159765983739
2015-08-08 03:16:00,2015-08-08 19:13:57,12.9904667907998,4.75785363791887,12.9023401040055,3.65589487875631,22.6625188528468,52.7698864692167,3.13424336302936,52.7814750904798,46.2616113678954,59.0307080554712
2015-08-08 19:13:57,2015-08-09 03:26:02,12.0578090874685,3.10875507326278,12.0378971627772,5.72913694335632,18.0848588868934,52.6015157144588,2.62075094706226,52.587674060206,47.6663809585183,58.0097286475234
2015-08-09 03:26:02,2015-08-09 19:08:53,11.6967227415819,4.31045924849098,11.737539991266,2.80386235790212,20.1261904900123,52.4210932491957,2.95398219214536,52.2702592594595,46.9808629550299,58.7306918816081
2015-08-09 19:08:53,2015-08-10 03:26:06,12.1781164506511,3.48572254139811,12.304250405949,5.18875272488502,18.4313830711759,52.2068805543452,2.46968636161789,52.0474091295642,47.5541451461185,57.3149558475965
2015-08-10 03:26:06,2015-08-10 18:58:57,11.8976010776118,4.4542608141694,11.8925516652771,3.45422225383865,20.7204104562461,51.5115726715931,3.05847343583996,51.4534967129478,46.0604966456398,57.3823407734032
2015-08-10 18:58:57,2015-08-11 03:36:06,12.0741768151401,3.263746349993,12.2728321796628,5.6264334079317,18.3300283696591,51.0180693613724,2.6467314265862,51.1137771366684,45.7978295246566,56.0604900261196
2015-08-11 03:36:06,2015-08-11 18:58:57,12.6827602278854,4.14912331734151,12.4392998241978,4.96458661436957,21.6567177767048,51.2058685491489,3.1477138511824,51.3421498715132,44.842181250031,57.5970566008776
2015-08-11 18:58:57,2015-08-12 03:26:06,13.0730764998117,3.22303759008436,13.0743751809994,6.82701038805097,19.3788675655381,51.3823923405721,2.65279001492516,51.4114306844388,46.3616156419967,56.8997954219935
2015-08-12 03:26:06,2015-08-12 19:03:53,12.8117816837934,4.5410854395065,12.7174479576046,3.83856811351314,21.4382989039886,51.611924210127,3.09515141478593,51.5985341030584,45.7890792187555,57.6675889334284
2015-08-12 19:03:53,2015-08-13 03:36:06,11.5128315112535,3.37059608260508,11.4075817110334,4.706445992948,18.0078980445306,51.817099814663,2.75904413988498,51.7726845505871,46.5870533516859,57.3052269038374
2015-08-13 03:36:06,2015-08-13 19:03:53,10.9912134542338,4.50752596459183,11.1848496990757,1.40807308740914,19.4641086247436,51.6953345755511,3.08488105873223,51.6131660881322,46.0699568716384,57.8009297223391
2015-08-13 19:03:53,2015-08-14 03:36:06,10.8454668134148,3.15384365848954,10.7843718994076,4.59102292410821,16.9918574331553,51.6684079829425,2.97382869111408,51.5745721437281,46.0309638744532,57.6381775010047
2015-08-14 03:36:06,2015-08-14 18:28:53,14.0556712782485,4.56938025697923,14.1299598153218,5.36152458819603,23.7002525995191,51.318351696763,3.55405969763303,51.3548978189016,44.3253290974753,57.9076425024585
2015-08-14 18:28:53,2015-08-15 03:31:06,15.1265675997324,3.59038872837164,15.0287488110228,8.0498978401279,22.1440940699732,51.1267492729986,3.16799002552321,51.132537832247,45.3866819226302,56.9164572474357
2015-08-15 03:31:06,2015-08-15 19:08:53,12.3185071211598,4.4706476594292,12.4101432362825,3.30031009698963,21.0005133027304,52.3544006685141,3.33680966635907,52.5239190757096,45.6808018470885,58.4080783614997
2015-08-15 19:08:53,2015-08-16 03:36:06,10.9238901404589,3.34536680528844,10.7616162872178,4.43954616193527,17.6253926277938,52.6232312654271,2.66982239479204,52.6497348190871,47.6730038412308,57.9203242490406
